time,sv,ECEF,position,clock,velocity,dclock
2024-05-27 14:00:00,L47,z,6576.746579,-0.003486,20567.710402,999999.999999
2024-05-27 14:00:00,L47,x,-810.728727,-0.003486,41725.896671,999999.999999
2024-05-27 14:30:00,L47,x,4533.226657,0.001046,-7233.479097,999999.999999
2024-05-27 14:30:00,L47,y,5015.671792,0.001046,-10011.958047,999999.999999
2024-05-27 14:30:00,L47,z,-1112.372821,0.001046,-75202.755615,999999.999999
2024-05-27 15:00:00,L47,x,-3105.039011,0.000105,-48821.79857,999999.999999
2024-05-27 15:00:00,L47,y,-2254.419497,0.000105,-39790.710039,999999.999999
2024-05-27 15:00:00,L47,z,-5682.250284,0.000105,42491.866014,999999.999999
2024-05-27 15:30:00,L47,x,-2848.227923,-0.000818,54584.232237,999999.999999
2024-05-27 15:30:00,L47,y,-2128.912937,-0.000818,35533.970443,999999.999999
2024-05-27 15:30:00,L47,z,5843.454939,-0.000818,39445.431376,999999.999999
2024-05-27 16:00:00,L47,x,6192.473503,0.004776,8102.387406,999999.999999
2024-05-27 16:00:00,L47,y,2833.04188,0.004776,2155.936278,999999.999999
2024-05-27 16:00:00,L47,z,732.58932,0.004776,-75780.597356,999999.999999
2024-05-27 16:30:00,L47,z,-6495.965238,-9e-06,24120.707044,999999.999999
2024-05-27 16:30:00,L47,x,-2165.244115,-9e-06,-68847.51133,999999.999999
2024-05-27 16:30:00,L47,y,-360.140637,-9e-06,-21009.869185,999999.999999
2024-05-27 17:00:00,L47,z,4684.037065,0.000328,55454.369101,999999.999999
2024-05-27 17:00:00,L47,y,-1063.761812,0.000328,9950.544825,999999.999999
2024-05-27 17:00:00,L47,x,-4873.816748,0.000328,51285.90467,999999.999999
2024-05-27 17:30:00,L47,x,6362.516443,0.002542,28226.909573,999999.999999
2024-05-27 17:30:00,L47,z,2523.770279,0.002542,-70823.826872,999999.999999
2024-05-27 17:30:00,L47,y,136.677418,0.002542,-231.293565,999999.999999
2024-05-27 18:00:00,L47,x,-333.26619,-0.003278,-75458.325724,999999.999999
2024-05-27 18:00:00,L47,y,349.435688,-0.003278,7003.01663,999999.999999
2024-05-27 18:00:00,L47,z,-6839.748173,-0.003278,4030.433428,999999.999999
2024-05-27 18:30:00,L47,x,-5941.953914,-0.002501,34935.3083,999999.999999
2024-05-27 18:30:00,L47,y,1195.332254,-0.002501,-6592.402022,999999.999999
2024-05-27 18:30:00,L47,z,3183.011408,-0.002501,67422.801353,999999.999999
2024-05-27 19:00:00,L47,x,5047.596181,-0.001011,42812.555964,999999.999999
2024-05-27 19:00:00,L47,y,-2071.440815,-0.001011,-17075.859151,999999.999999
2024-05-27 19:00:00,L47,z,4130.475048,-0.001011,-60694.585894,999999.999999
2024-05-27 19:30:00,L47,y,-412.797799,-0.003366,34321.317545,999999.999999
2024-05-27 19:30:00,L47,z,-6689.264412,-0.003366,-16347.575304,999999.999999
2024-05-27 19:30:00,L47,x,1447.335063,-0.003366,-65698.938212,999999.999999
2024-05-27 20:00:00,L47,z,1449.750473,-0.005011,74471.539746,999999.999999
2024-05-27 20:00:00,L47,x,-5498.05061,-0.005011,14068.73895,999999.999999
2024-05-27 20:00:00,L47,y,3818.288855,-0.005011,-8230.419321,999999.999999
2024-05-27 20:30:00,L47,x,2865.960318,0.000254,43800.189839,999999.999999
2024-05-27 20:30:00,L47,y,-3006.003541,0.000254,-41882.793481,999999.999999
2024-05-27 20:30:00,L47,z,5435.472473,0.000254,-46141.963862,999999.999999
2024-05-27 21:00:00,L47,y,-2289.129955,0.004582,51281.370675,999999.999999
2024-05-27 21:00:00,L47,z,-6055.359793,0.004582,-35562.762402,999999.999999
2024-05-27 21:00:00,L47,x,2257.996624,0.004582,-43299.318374,999999.999999
2024-05-27 21:30:00,L47,x,-3615.894028,0.000307,-1009.482679,999999.999999
2024-05-27 21:30:00,L47,y,5807.009564,0.000307,4361.069916,999999.999999
2024-05-27 21:30:00,L47,z,-389.885092,0.000307,76082.923713,999999.999999
2024-05-27 22:00:00,L47,z,6344.092787,0.001527,-28230.528949,999999.999999
2024-05-27 22:00:00,L47,x,784.990226,0.001527,28863.95663,999999.999999
2024-05-27 22:00:00,L47,y,-2429.873657,0.001527,-64539.505896,999999.999999
2024-05-27 22:30:00,L47,x,1596.767351,0.002916,-17115.717176,999999.999999
2024-05-27 22:30:00,L47,z,-4982.669872,0.002916,-52238.271223,999999.999999
2024-05-27 22:30:00,L47,y,-4429.368535,0.002916,52527.800598,999999.999999
2024-05-27 23:00:00,L47,y,6418.32067,-0.003016,24262.745337,999999.999999
2024-05-27 23:00:00,L47,x,-967.58799,-0.003016,-2645.585237,999999.999999
2024-05-27 23:00:00,L47,z,-2201.148693,-0.003016,72147.26365,999999.999999
2024-05-27 23:30:00,L47,z,6790.223409,-0.003368,-8269.793588,999999.999999
2024-05-27 23:30:00,L47,x,-290.238375,-0.003368,2413.571424,999999.999999
2024-05-27 23:30:00,L47,y,-753.076692,-0.003368,-75612.478384,999999.999999
2024-05-28 00:00:00,L47,y,-5850.587257,0.003986,39260.028161,999999.999999
2024-05-28 00:00:00,L47,x,-405.900774,0.003986,2580.02649,999999.999999
2024-05-28 00:00:00,L47,z,-3547.691846,0.003986,-65158.506003,999999.999999
2024-05-28 00:30:00,L47,x,1459.894358,-0.002992,10863.524828,999999.999999
2024-05-28 00:30:00,L47,z,-3852.621467,-0.002992,62966.691242,999999.999999
2024-05-28 00:30:00,L47,y,5479.184906,-0.002992,41315.465806,999999.999999
2024-05-28 01:00:00,L47,x,96.333157,0.001384,-26249.450986,999999.999999
2024-05-28 01:00:00,L47,y,1144.73887,0.001384,-70366.602371,999999.999999
2024-05-28 01:00:00,L47,z,6741.117916,0.001384,12290.971835,999999.999999
2024-05-28 01:30:00,L47,x,-3037.538076,-0.000739,8446.583952,999999.999999
2024-05-28 01:30:00,L47,y,-5855.877909,-0.000739,18753.036988,999999.999999
2024-05-28 01:30:00,L47,z,-1854.513634,-0.000739,-73358.782571,999999.999999
2024-05-28 02:00:00,L47,x,2784.146876,-0.001453,34554.52164,999999.999999
2024-05-28 02:00:00,L47,y,3459.290887,-0.001453,46473.663798,999999.999999
2024-05-28 02:00:00,L47,z,-5223.888412,-0.001453,49230.454348,999999.999999
2024-05-28 02:30:00,L47,x,1757.3151,0.001217,-46870.780163,999999.999999
2024-05-28 02:30:00,L47,y,2290.610129,0.001217,-50769.072762,999999.999999
2024-05-28 02:30:00,L47,z,6200.343103,0.001217,31957.310235,999999.999999
2024-05-28 03:00:00,L47,x,-5303.913459,0.00279,-774.572569,999999.999999
2024-05-28 03:00:00,L47,y,-4335.195428,0.00279,1252.503319,999999.999999
2024-05-28 03:00:00,L47,z,-26.760798,0.00279,-76218.359154,999999.999999
2024-05-28 03:30:00,L47,z,-6215.885426,0.000135,31957.232753,999999.999999
2024-05-28 03:30:00,L47,x,2601.37479,0.000135,58917.806445,999999.999999
2024-05-28 03:30:00,L47,y,1268.641447,0.000135,35694.114661,999999.999999
2024-05-28 04:00:00,L47,y,2036.545806,-0.005274,-24655.107308,999999.999999
2024-05-28 04:00:00,L47,z,5207.431133,-0.005274,49302.171451,999999.999999
2024-05-28 04:00:00,L47,x,3942.607301,-0.005274,-52568.262803,999999.999999
2024-05-28 04:30:00,L47,x,-6351.922962,0.001417,-19723.779174,999999.999999
2024-05-28 04:30:00,L47,y,-1814.335096,0.001417,-4435.284576,999999.999999
2024-05-28 04:30:00,L47,z,1802.569352,0.001417,-73515.794381,999999.999999
2024-05-28 05:00:00,L47,x,1153.913509,-0.00191,73962.408513,999999.999999
2024-05-28 05:00:00,L47,y,-132.132929,-0.00191,11655.245995,999999.999999
2024-05-28 05:00:00,L47,z,-6757.771534,-0.00191,12402.683565,999999.999999
2024-05-28 05:30:00,L47,y,337.311166,-0.000914,-2411.442594,999999.999999
2024-05-28 05:30:00,L47,x,5659.449769,-0.000914,-42731.748573,999999.999999
2024-05-28 05:30:00,L47,z,3834.667314,-0.000914,63058.372288,999999.999999
2024-05-28 06:00:00,L47,z,3500.088483,0.000314,-65443.838392,999999.999999
2024-05-28 06:00:00,L47,x,-5831.517026,0.000314,-38726.399443,999999.999999
2024-05-28 06:00:00,L47,y,767.640753,0.000314,5273.593399,999999.999999
2024-05-28 06:30:00,L47,x,-777.300228,-0.000201,73433.166944,999999.999999
2024-05-28 06:30:00,L47,y,-139.222931,-0.000201,-17394.358146,999999.999999
2024-05-28 06:30:00,L47,z,-6811.163527,-0.000201,-8033.477737,999999.999999
2024-05-28 07:00:00,L47,y,-2228.164218,-0.003679,7436.565446,999999.999999
2024-05-28 07:00:00,L47,z,2182.134443,-0.003679,72214.72283,999999.999999
2024-05-28 07:00:00,L47,x,6096.149297,-0.003679,-23270.369913,999999.999999
2024-05-28 07:30:00,L47,x,-4043.56864,-0.000303,-47949.386325,999999.999999
2024-05-28 07:30:00,L47,y,2456.526722,-0.000303,27180.705665,999999.999999
2024-05-28 07:30:00,L47,z,4941.896994,-0.000303,-52598.796127,999999.999999
2024-05-28 08:00:00,L47,x,-2206.310408,0.002674,57427.533927,999999.999999
2024-05-28 08:00:00,L47,y,1238.851563,0.002674,-41099.742386,999999.999999
2024-05-28 08:00:00,L47,z,-6372.431191,0.002674,-27894.605379,999999.999999
2024-05-28 08:30:00,L47,z,370.621199,0.003641,76096.619229,999999.999999
2024-05-28 08:30:00,L47,y,-4701.067747,0.003641,1855.575953,999999.999999
2024-05-28 08:30:00,L47,x,4969.213997,0.003641,-4071.113576,999999.999999
2024-05-28 09:00:00,L47,x,-1809.880979,-0.000713,-41635.900633,999999.999999
2024-05-28 09:00:00,L47,y,2687.132092,-0.000713,52666.636466,999999.999999
2024-05-28 09:00:00,L47,z,6023.387718,-0.000713,-35922.377398,999999.999999
2024-05-28 09:30:00,L47,x,-2363.629395,-0.002763,32347.678137,999999.999999
2024-05-28 09:30:00,L47,y,3385.908642,-0.002763,-51327.231616,999999.999999
2024-05-28 09:30:00,L47,z,-5472.584349,-0.002763,-45771.14295,999999.999999
2024-05-28 10:00:00,L47,x,2645.241326,-0.001154,5256.254026,999999.999999
2024-05-28 10:00:00,L47,y,-6149.144904,-0.001154,-15413.29858,999999.999999
2024-05-28 10:00:00,L47,z,-1468.254049,-0.001154,74427.982457,999999.999999
2024-05-28 10:30:00,L47,x,-123.117745,-0.00103,-20578.324776,999999.999999
2024-05-28 10:30:00,L47,y,1521.615741,-0.00103,71361.114149,999999.999999
2024-05-28 10:30:00,L47,z,6665.563103,-0.00103,-16638.06347,999999.999999
2024-05-28 11:00:00,L47,x,-1023.288798,0.002322,8230.16612,999999.999999
2024-05-28 11:00:00,L47,z,-4175.744696,0.002322,-60366.988703,999999.999999
2024-05-28 11:00:00,L47,y,5338.891127,0.002322,-45568.520813,999999.999999
2024-05-28 11:30:00,L47,y,-6061.600169,-0.005297,-35490.306301,999999.999999
2024-05-28 11:30:00,L47,x,-13.716293,-0.005297,-501.96797,999999.999999
2024-05-28 11:30:00,L47,z,-3200.996476,-0.005297,67340.383774,999999.999999
2024-05-28 12:00:00,L47,y,-379.740241,-0.002921,75558.619308,999999.999999
2024-05-28 12:00:00,L47,x,277.46024,-0.002921,8202.032762,999999.999999
2024-05-28 12:00:00,L47,z,6821.722783,-0.002921,3857.315105,999999.999999
2024-05-28 12:30:00,L47,y,6195.774177,0.002785,-28023.665208,999999.999999
2024-05-28 12:30:00,L47,x,1396.244558,0.002785,-5479.712149,999999.999999
2024-05-28 12:30:00,L47,z,-2575.002257,0.002785,-70604.613381,999999.999999
2024-05-28 13:00:00,L47,x,-2015.204575,-0.004544,-19926.213274,999999.999999
2024-05-28 13:00:00,L47,y,-4565.647642,-0.004544,-48158.129838,999999.999999
2024-05-28 13:00:00,L47,z,-4700.935406,-0.004544,55370.887998,999999.999999
2024-05-28 13:30:00,L47,z,6480.332054,0.001787,24071.596186,999999.999999
2024-05-28 13:30:00,L47,x,-779.773751,0.001787,34421.483483,999999.999999
2024-05-28 13:30:00,L47,y,-2041.000508,0.001787,63478.579077,999999.999999
2024-05-28 14:00:00,L47,x,4005.73845,0.002627,-3959.332161,999999.999999
2024-05-28 14:00:00,L47,y,5502.19683,0.002627,-7822.338397,999999.999999
2024-05-28 14:00:00,L47,z,-786.882784,0.002627,-75711.919744,999999.999999
2024-05-28 14:30:00,L47,x,-2658.152776,-0.000904,-45565.607761,999999.999999
2024-05-28 14:30:00,L47,y,-2370.4362,-0.000904,-46267.65713,999999.999999
2024-05-28 14:30:00,L47,z,-5859.023391,-0.000904,39414.821414,999999.999999
2024-05-28 15:00:00,L47,z,5666.571619,-0.002816,42534.856832,999999.999999
2024-05-28 15:00:00,L47,x,-2824.367817,-0.002816,48867.116584,999999.999999
2024-05-28 15:00:00,L47,y,-2589.894577,-0.002816,40026.208461,999999.999999
2024-05-28 15:30:00,L47,x,5821.879282,0.001928,10923.687044,999999.999999
2024-05-28 15:30:00,L47,z,1058.265085,0.001928,-75298.946387,999999.999999
2024-05-28 15:30:00,L47,y,3448.066559,0.001928,4894.4594,999999.999999
2024-05-28 16:00:00,L47,x,-1827.982695,0.001726,-67135.693256,999999.999999
2024-05-28 16:00:00,L47,y,-461.860035,0.001726,-28790.129799,999999.999999
2024-05-28 16:00:00,L47,z,-6592.491967,0.001726,20638.91482,999999.999999
2024-05-28 16:30:00,L47,x,-4945.33652,-0.000344,47291.312807,999999.999999
2024-05-28 16:30:00,L47,z,4439.685526,-0.000344,57903.450081,999999.999999
2024-05-28 16:30:00,L47,y,-1632.185069,-0.000344,14712.028898,999999.999999
2024-05-28 17:00:00,L47,x,6185.213202,0.003607,31408.620056,999999.999999
2024-05-28 17:00:00,L47,y,788.24389,0.003607,3332.690281,999999.999999
2024-05-28 17:00:00,L47,z,2825.722062,0.003607,-69387.372564,999999.999999
2024-05-28 17:30:00,L47,x,-41.180004,-7.7e-05,-75877.747897,999999.999999
2024-05-28 17:30:00,L47,z,-6849.296866,-7.7e-05,394.146116,999999.999999
2024-05-28 17:30:00,L47,y,317.361473,-7.7e-05,-1236.800358,999999.999999
2024-05-28 18:00:00,L47,z,2889.068858,-0.001263,69052.698234,999999.999999
2024-05-28 18:00:00,L47,x,-6179.905378,-0.001263,32196.928492,999999.999999
2024-05-28 18:00:00,L47,y,578.776532,-0.001263,-2385.583988,999999.999999
2024-05-28 18:30:00,L47,x,5039.570225,0.000562,47179.375584,999999.999999
2024-05-28 18:30:00,L47,y,-1477.337237,0.000562,-13019.099505,999999.999999
2024-05-28 18:30:00,L47,z,4386.751301,0.000562,-58410.631445,999999.999999
2024-05-28 19:00:00,L47,z,-6611.284536,-0.002947,-19879.306292,999999.999999
2024-05-28 19:00:00,L47,y,-375.292026,-0.002947,26664.857008,999999.999999
2024-05-28 19:00:00,L47,x,1777.889728,-0.002947,-68237.170347,999999.999999
2024-05-28 19:30:00,L47,z,1127.806675,0.00126,75163.426052,999999.999999
2024-05-28 19:30:00,L47,y,3247.361901,0.00126,-4909.303002,999999.999999
2024-05-28 19:30:00,L47,x,-5924.31348,0.00126,11751.850372,999999.999999
2024-05-28 20:00:00,L47,x,2954.504881,0.00115,49801.697269,999999.999999
2024-05-28 20:00:00,L47,y,-2528.072354,0.00115,-38153.383118,999999.999999
2024-05-28 20:00:00,L47,z,5627.508546,0.00115,-43180.521946,999999.999999
2024-05-28 20:30:00,L47,x,2690.911483,-0.003825,-47346.605404,999999.999999
2024-05-28 20:30:00,L47,y,-2237.254538,-0.003825,45044.013421,999999.999999
2024-05-28 20:30:00,L47,z,-5895.557485,-0.003825,-38737.18502,999999.999999
2024-05-28 21:00:00,L47,y,5372.673731,0.000177,7074.121249,999999.999999
2024-05-28 21:00:00,L47,x,-4192.140906,0.000177,-3723.940093,999999.999999
2024-05-28 21:00:00,L47,z,-716.142049,0.000177,75788.157355,999999.999999
2024-05-28 21:30:00,L47,z,6458.009012,-0.000757,-24810.499761,999999.999999
2024-05-28 21:30:00,L47,y,-2069.694802,-0.000757,-62110.380816,999999.999999
2024-05-28 21:30:00,L47,x,880.64257,-0.000757,36348.989301,999999.999999
2024-05-28 22:00:00,L47,x,2146.186411,-0.000225,-21716.511474,999999.999999
2024-05-28 22:00:00,L47,y,-4449.535362,-0.000225,48017.618671,999999.999999
2024-05-28 22:00:00,L47,z,-4752.728942,-0.000225,-54826.755489,999999.999999
2024-05-28 22:30:00,L47,x,-1609.215989,-0.00101,-6186.076564,999999.999999
2024-05-28 22:30:00,L47,y,6172.459717,-0.00101,27115.003426,999999.999999
2024-05-28 22:30:00,L47,z,-2508.169878,-0.00101,70892.030951,999999.999999
2024-05-28 23:00:00,L47,x,-254.79742,-0.000886,10655.266728,999999.999999
2024-05-28 23:00:00,L47,y,-457.149846,-0.000886,-75207.58146,999999.999999
2024-05-28 23:00:00,L47,z,6817.877933,-0.000886,-4640.054143,999999.999999
2024-05-28 23:30:00,L47,x,215.105395,0.001583,-1665.07122,999999.999999
2024-05-28 23:30:00,L47,z,-3264.298697,0.001583,-66971.708002,999999.999999
2024-05-28 23:30:00,L47,y,-6022.804538,0.001583,36164.150338,999999.999999
2024-05-29 00:00:00,L47,x,850.589368,-0.007136,6666.116827,999999.999999
2024-05-29 00:00:00,L47,y,5414.415324,-0.007136,45172.960695,999999.999999
2024-05-29 00:00:00,L47,z,-4118.044896,-0.007136,60848.88334,999999.999999
2024-05-29 00:30:00,L47,y,1459.064978,-5.2e-05,-72151.705329,999999.999999
2024-05-29 00:30:00,L47,x,55.429086,-5.2e-05,-18284.669097,999999.999999
2024-05-29 00:30:00,L47,z,6680.756263,-5.2e-05,15867.786454,999999.999999
2024-05-29 01:00:00,L47,x,-2433.010886,0.002651,5046.081817,999999.999999
2024-05-29 01:00:00,L47,y,-6218.242317,0.002651,16298.717209,999999.999999
2024-05-29 01:00:00,L47,z,-1538.087729,0.002651,-74263.066686,999999.999999
2024-05-29 01:30:00,L47,z,-5428.688038,-0.000686,46408.701346,999999.999999
2024-05-29 01:30:00,L47,x,2278.707935,-0.000686,30418.954556,999999.999999
2024-05-29 01:30:00,L47,y,3513.494297,-0.000686,51926.362731,999999.999999
2024-05-29 02:00:00,L47,z,6056.49245,-0.003039,35222.299395,999999.999999
2024-05-29 02:00:00,L47,x,1682.425174,-0.003039,-40117.393899,999999.999999
2024-05-29 02:00:00,L47,y,2696.707502,-0.003039,-54282.362361,999999.999999
2024-05-29 02:30:00,L47,z,299.573188,0.000748,-76145.307801,999999.999999
2024-05-29 02:30:00,L47,x,-4812.087062,0.000748,-3451.375533,999999.999999
2024-05-29 02:30:00,L47,y,-4865.592381,0.000748,-1426.489643,999999.999999
2024-05-29 03:00:00,L47,x,2217.422498,0.002078,55824.054743,999999.999999
2024-05-29 03:00:00,L47,y,1352.936507,0.002078,42764.123068,999999.999999
2024-05-29 03:00:00,L47,z,-6345.578504,0.002078,28637.325759,999999.999999
2024-05-29 03:30:00,L47,x,3915.94931,-0.001542,-47500.543211,999999.999999
2024-05-29 03:30:00,L47,y,2564.036651,-0.001542,-28997.960377,999999.999999
2024-05-29 03:30:00,L47,z,4990.579788,-0.001542,52019.349449,999999.999999
2024-05-29 04:00:00,L47,x,-6038.57314,0.003185,-22327.852896,999999.999999
2024-05-29 04:00:00,L47,y,-2437.956534,0.003185,-7902.665338,999999.999999
2024-05-29 04:00:00,L47,z,2114.959156,0.003185,-72470.888309,999999.999999
2024-05-29 04:30:00,L47,z,-6803.134521,-0.000651,8825.271116,999999.999999
2024-05-29 04:30:00,L47,y,-94.361345,-0.000651,19752.180237,999999.999999
2024-05-29 04:30:00,L47,x,851.000446,-0.000651,72743.29672,999999.999999
2024-05-29 05:00:00,L47,x,5767.207429,-0.006831,-39199.007531,999999.999999
2024-05-29 05:00:00,L47,y,956.231864,-0.006831,-6623.108029,999999.999999
2024-05-29 05:00:00,L47,z,3560.78929,-0.006831,65028.450362,999999.999999
2024-05-29 05:30:00,L47,x,-5706.249049,0.001024,-42136.678044,999999.999999
2024-05-29 05:30:00,L47,y,148.770208,0.001024,1020.697316,999999.999999
2024-05-29 05:30:00,L47,z,3775.747645,0.001024,-63505.415734,999999.999999
2024-05-29 06:00:00,L47,x,-1077.624504,-0.007141,74428.098635,999999.999999
2024-05-29 06:00:00,L47,y,-179.418075,-0.007141,-9257.30258,999999.999999
2024-05-29 06:00:00,L47,z,-6769.130937,-0.007141,-11613.34476,999999.999999
2024-05-29 06:30:00,L47,x,6390.806554,0.00057,-20595.713705,999999.999999
2024-05-29 06:30:00,L47,y,-1597.410893,0.00057,3983.805211,999999.999999
2024-05-29 06:30:00,L47,z,1871.223321,0.00057,73294.30898,999999.999999
2024-05-29 07:00:00,L47,x,-4057.541349,0.003124,-52869.941625,999999.999999
2024-05-29 07:00:00,L47,y,1924.512731,0.003124,22735.945563,999999.999999
2024-05-29 07:00:00,L47,z,5160.787343,0.003124,-49911.882156,999999.999999
2024-05-29 07:30:00,L47,x,-2583.847732,0.000822,60340.810437,999999.999999
2024-05-29 07:30:00,L47,y,1148.277286,0.000822,-33924.984716,999999.999999
2024-05-29 07:30:00,L47,z,-6246.174453,0.000822,-31221.625268,999999.999999
2024-05-29 08:00:00,L47,x,5445.607483,-0.002258,-1373.771649,999999.999999
2024-05-29 08:00:00,L47,y,-4156.774933,-0.002258,-791.943479,999999.999999
2024-05-29 08:00:00,L47,z,45.385954,-0.002258,76208.203539,999999.999999
2024-05-29 08:30:00,L47,x,-1878.083403,0.001321,-48262.270142,999999.999999
2024-05-29 08:30:00,L47,y,2276.134011,0.001321,48981.027113,999999.999999
2024-05-29 08:30:00,L47,z,6169.617179,0.001321,-32686.753975,999999.999999
2024-05-29 09:00:00,L47,x,-2862.404237,-0.002958,36372.024579,999999.999999
2024-05-29 09:00:00,L47,z,-5271.395108,-0.002958,-48604.460199,999999.999999
2024-05-29 09:00:00,L47,y,3319.291969,-0.002958,-45745.07352,999999.999999
2024-05-29 09:30:00,L47,x,3240.883196,-0.004493,8654.811454,999999.999999
2024-05-29 09:30:00,L47,y,-5769.217356,-0.004493,-17786.465303,999999.999999
2024-05-29 09:30:00,L47,z,-1783.867721,-0.004493,73566.177898,999999.999999
2024-05-29 10:00:00,L47,x,-161.453508,-0.001569,-28475.945688,999999.999999
2024-05-29 10:00:00,L47,y,1205.877823,-0.001569,69354.624127,999999.999999
2024-05-29 10:00:00,L47,z,6728.849402,-0.001569,-13088.471905,999999.999999
2024-05-29 10:30:00,L47,x,-1630.072946,0.003997,12378.624107,999999.999999
2024-05-29 10:30:00,L47,y,5385.842988,0.003997,-41602.614652,999999.999999
2024-05-29 10:30:00,L47,z,-3914.020613,0.003997,-62503.398151,999999.999999
2024-05-29 11:00:00,L47,y,-5872.599456,-0.001336,-38448.767774,999999.999999
2024-05-29 11:00:00,L47,z,-3484.075696,-0.001336,65574.113734,999999.999999
2024-05-29 11:00:00,L47,x,605.579628,-0.001336,3763.833746,999999.999999
2024-05-29 11:30:00,L47,x,315.219546,-0.001269,-52.034257,999999.999999
2024-05-29 11:30:00,L47,y,-671.680171,-0.001269,75735.132257,999999.999999
2024-05-29 11:30:00,L47,z,6797.555333,-0.001269,7462.129972,999999.999999
2024-05-29 12:00:00,L47,x,749.958611,0.000328,-1961.440423,999999.999999
2024-05-29 12:00:00,L47,y,6421.774271,0.000328,-25114.877816,999999.999999
2024-05-29 12:00:00,L47,z,-2271.819933,0.000328,-71886.148743,999999.999999
2024-05-29 12:30:00,L47,x,-1462.694427,-0.004423,-15242.240071,999999.999999
2024-05-29 12:30:00,L47,y,-4533.305682,-0.004423,-52499.712186,999999.999999
2024-05-29 12:30:00,L47,z,-4931.264895,-0.004423,52833.112611,999999.999999
2024-05-29 13:00:00,L47,z,6370.550997,-0.002622,27472.701462,999999.999999
2024-05-29 13:00:00,L47,y,-2393.253076,-0.002622,65716.939599,999999.999999
2024-05-29 13:00:00,L47,x,-677.793176,-0.002622,26855.857754,999999.999999
2024-05-29 13:30:00,L47,x,3417.5022,-0.000738,-1284.658154,999999.999999
2024-05-29 13:30:00,L47,y,5919.294762,-0.000738,-5102.585803,999999.999999
2024-05-29 13:30:00,L47,z,-464.230031,-0.000738,-76043.231977,999999.999999
2024-05-29 14:00:00,L47,z,-6020.12168,-0.00421,36293.442323,999999.999999
2024-05-29 14:00:00,L47,y,-2416.121851,-0.00421,-52351.691546,999999.999999
2024-05-29 14:00:00,L47,x,-2221.569339,-0.00421,-41359.165791,999999.999999
2024-05-29 14:30:00,L47,x,-2723.290384,-0.00193,42754.926164,999999.999999
2024-05-29 14:30:00,L47,y,-3059.533632,-0.00193,43630.267576,999999.999999
2024-05-29 14:30:00,L47,z,5479.259319,-0.00193,45485.658537,999999.999999
2024-05-29 15:00:00,L47,x,5379.237892,0.003623,13149.841118,999999.999999
2024-05-29 15:00:00,L47,y,4007.963963,0.003623,8200.031588,999999.999999
2024-05-29 15:00:00,L47,z,1376.968535,0.003623,-74654.196501,999999.999999
2024-05-29 15:30:00,L47,x,-1497.272598,-0.001338,-64382.13887,999999.999999
2024-05-29 15:30:00,L47,y,-497.442164,-0.001338,-36351.590273,999999.999999
2024-05-29 15:30:00,L47,z,-6672.877072,-0.001338,17160.588814,999999.999999
2024-05-29 16:00:00,L47,x,-4935.139873,-0.004917,42829.611773,999999.999999
2024-05-29 16:00:00,L47,y,-2221.988348,-0.004917,18705.655115,999999.999999
2024-05-29 16:00:00,L47,z,4188.607805,-0.004917,60187.78835,999999.999999
2024-05-29 16:30:00,L47,x,5930.951127,0.002039,33998.189792,999999.999999
2024-05-29 16:30:00,L47,y,1400.937463,0.002039,7546.203527,999999.999999
2024-05-29 16:30:00,L47,z,3117.10532,0.002039,-67814.395938,999999.999999
2024-05-29 17:00:00,L47,y,350.901806,-0.001157,-9462.447558,999999.999999
2024-05-29 17:00:00,L47,x,245.640373,-0.001157,-75229.349667,999999.999999
2024-05-29 17:00:00,L47,z,-6843.371747,-0.001157,-3191.73408,999999.999999
2024-05-29 17:30:00,L47,x,-6336.559384,-0.002532,28968.31044,999999.999999
2024-05-29 17:30:00,L47,y,-75.483932,-0.002532,1146.967826,999999.999999
2024-05-29 17:30:00,L47,z,2592.645273,-0.002532,70503.392007,999999.999999
2024-05-29 18:00:00,L47,x,4955.736478,-0.002007,50990.444983,999999.999999
2024-05-29 18:00:00,L47,z,4629.591412,-0.002007,-56026.924273,999999.999999
2024-05-29 18:00:00,L47,y,-907.619829,-0.002007,-8190.129151,999999.999999
2024-05-29 18:30:00,L47,y,-268.341991,0.001889,18826.566333,999999.999999
2024-05-29 18:30:00,L47,x,2105.34678,0.001889,-69753.178165,999999.999999
2024-05-29 18:30:00,L47,z,-6519.622218,0.001889,-23317.525457,999999.999999
2024-05-29 19:00:00,L47,z,807.743103,-0.000619,75675.246701,999999.999999
2024-05-29 19:00:00,L47,y,2622.181619,-0.000619,-2214.528457,999999.999999
2024-05-29 19:00:00,L47,x,-6276.340083,-0.000619,8937.66446,999999.999999
2024-05-29 19:30:00,L47,x,2971.912546,0.004287,55343.413632,999999.999999
2024-05-29 19:30:00,L47,y,-2064.549311,0.004287,-33516.623282,999999.999999
2024-05-29 19:30:00,L47,z,5804.229914,0.004287,-40162.891394,999999.999999
2024-05-29 20:00:00,L47,y,-2109.493018,-0.00051,38473.239238,999999.999999
2024-05-29 20:00:00,L47,z,-5724.82244,-0.00051,-41781.66983,999999.999999
2024-05-29 20:00:00,L47,x,3126.934881,-0.00051,-50471.515497,999999.999999
2024-05-29 20:30:00,L47,x,-4707.042228,0.001192,-6961.747191,999999.999999
2024-05-29 20:30:00,L47,y,4871.060339,0.001192,9168.636916,999999.999999
2024-05-29 20:30:00,L47,z,-1036.232702,0.001192,75326.809739,999999.999999
